acc,cluster_id
UniRef90_A0A1G0EM25,2
UniRef90_A0A1G0F2Q6,178
UniRef90_A0A1G0F865,178
UniRef90_A0A1G0FBM6,178
UniRef90_A0A1G0FZ43,178
UniRef90_A0A1G0FZI7,2
UniRef90_A0A1G0G8G0,178
UniRef90_A0A1G0GJW2,2
UniRef90_A0A1G0GW97,178
UniRef90_A0A1G0HKF7,178
UniRef90_A0A1G0HYW5,121
UniRef90_A0A1G0ICW1,121
UniRef90_A0A1G0IXL3,2
UniRef90_A0A1G0IYT1,178
UniRef90_A0A1G0IZF6,178
UniRef90_A0A1G0J4E7,178
UniRef90_A0A1G0JBW6,121
UniRef90_A0A1G0JJR6,178
UniRef90_A0A1G0JUY9,178
UniRef90_A0A1G0K232,178
UniRef90_A0A1G0KQI5,178
UniRef90_A0A1G0KWT7,2
UniRef90_A0A1G0L337,177
UniRef90_A0A1G0LPA1,177
UniRef90_A0A1G0MX30,62
UniRef90_A0A1G0N6J7,76
UniRef90_A0A1G0NRB8,76
UniRef90_A0A1G0P6G4,76
UniRef90_A0A1G0PE34,76
UniRef90_A0A1G0PEA0,177
UniRef90_A0A1G0PIK7,142
UniRef90_A0A1G0R598,76
UniRef90_A0A1G0RKG0,76
UniRef90_A0A1G0RSI4,142
UniRef90_A0A1G0S7V8,76
UniRef90_A0A1G0SRL0,76
UniRef90_A0A1G0TGR2,142
UniRef90_A0A1G0WHE1,76
UniRef90_A0A1G0WI14,142
UniRef90_A0A1G0WZS4,178
UniRef90_A0A1G0X3X4,33
UniRef90_A0A1G0XN20,178
UniRef90_A0A1G0XY86,303
UniRef90_A0A1G0XZD8,303
UniRef90_A0A1G0Y223,68
UniRef90_A0A1G0YGN8,68
UniRef90_A0A1G0YMK2,68
UniRef90_A0A1G0YZ02,178
UniRef90_A0A1G0Z2S4,281
UniRef90_A0A1G0Z5H5,303
UniRef90_A0A1G0Z8W3,303
UniRef90_A0A1G0ZCX0,68
UniRef90_A0A1G0ZRL9,68
UniRef90_A0A1G0ZTQ2,68
UniRef90_A0A1G0ZX14,147
UniRef90_A0A1G0ZYE3,147
UniRef90_A0A1G1AE36,68
UniRef90_A0A1G1BD66,76
UniRef90_A0A1G1BFG8,142
UniRef90_A0A1G1C339,37
UniRef90_A0A1G1CG50,68
UniRef90_A0A1G1CHG3,37
UniRef90_A0A1G1CNS8,37
UniRef90_A0A1G1D0U0,75
UniRef90_A0A1G1D8E1,75
UniRef90_A0A1G1DQH1,19
UniRef90_A0A1G1E228,297
UniRef90_A0A1G1E5V8,75
UniRef90_A0A1G1EHB0,75
UniRef90_A0A1G1F9D7,79
UniRef90_A0A1G1FBY9,19
UniRef90_A0A1G1FEE3,37
UniRef90_A0A1G1FJ71,19
UniRef90_A0A1G1G0Q5,37
UniRef90_A0A1G1GAN4,79
UniRef90_A0A1G1GGF7,114
UniRef90_A0A1G1GRH8,19
UniRef90_A0A1G1GUA9,41
UniRef90_A0A1G1GV23,12
UniRef90_A0A1G1GX25,19
UniRef90_A0A1G1H2K7,114
UniRef90_A0A1G1H915,19
UniRef90_A0A1G1H978,37
UniRef90_A0A1G1HCG3,114
UniRef90_A0A1G1HRM4,114
UniRef90_A0A1G1HW56,114
UniRef90_A0A1G1IBD1,114
UniRef90_A0A1G1IHF2,12
UniRef90_A0A1G1IM80,114
UniRef90_A0A1G1IP81,19
UniRef90_A0A1G1ISZ2,37
UniRef90_A0A1G1IVB5,114
UniRef90_A0A1G1J0Z4,19
UniRef90_A0A1G1JF56,114
UniRef90_A0A1G1JJF1,114
UniRef90_A0A1G1JUL6,114
UniRef90_A0A1G1K256,114
UniRef90_A0A1G1K6A7,114
UniRef90_A0A1G1KN39,114
UniRef90_A0A1G1KTX3,114
UniRef90_A0A1G1LIW9,114
UniRef90_A0A1G1LLI8,114
UniRef90_A0A1G1M7J3,114
UniRef90_A0A1G1MDX4,114
UniRef90_A0A1G1MHI6,114
UniRef90_A0A1G1N646,114
UniRef90_A0A1G1NFG3,114
UniRef90_A0A1G1NT13,114
UniRef90_A0A1G1NZ75,41
UniRef90_A0A1G1NZ98,114
UniRef90_A0A1G1P4U9,114
UniRef90_A0A1G1PCI7,114
UniRef90_A0A1G1PG53,114
UniRef90_A0A1G1PMF6,114
UniRef90_A0A1G1PV74,114
UniRef90_A0A1G1PVH3,114
UniRef90_A0A1G1Q210,114
UniRef90_A0A1G1RPE0,108
UniRef90_A0A1G1V1V0,37
UniRef90_A0A1G1V8J8,37
UniRef90_A0A1G1VLN3,37
UniRef90_A0A1G1VNG8,37
UniRef90_A0A1G1VU38,37
UniRef90_A0A1G1W6M2,37
UniRef90_A0A1G1WE96,37
UniRef90_A0A1G1WEJ7,37
UniRef90_A0A1G1WF12,37
UniRef90_A0A1G1WFL9,37
UniRef90_A0A1G1WXE5,37
UniRef90_A0A1G1X552,197
UniRef90_A0A1G1XPN7,197
UniRef90_A0A1G1YJ96,197
UniRef90_A0A1G1YMF6,197
UniRef90_A0A1G1YXM2,197
UniRef90_A0A1G1YYB9,197
UniRef90_A0A1G1Z4D4,197
UniRef90_A0A1G1Z4J9,197
UniRef90_A0A1G1ZHX8,197
UniRef90_A0A1G1ZN58,197
UniRef90_A0A1G1ZUH0,197
UniRef90_A0A1G1ZVS2,197
UniRef90_A0A1G1ZZF0,197
UniRef90_A0A1G2AQ60,197
UniRef90_A0A1G2AXI0,197
UniRef90_A0A1G2B955,197
UniRef90_A0A1G2BJ82,197
UniRef90_A0A1G2BXH2,197
UniRef90_A0A1G2BY80,197
UniRef90_A0A1G2C588,197
UniRef90_A0A1G2CFD1,197
UniRef90_A0A1G2CHM3,197
UniRef90_A0A1G2CKQ0,197
UniRef90_A0A1G2CKY5,197
UniRef90_A0A1G2CPS5,197
UniRef90_A0A1G2CVB5,197
UniRef90_A0A1G2CYA9,197
UniRef90_A0A1G2DBP7,197
UniRef90_A0A1G2DCB5,197
UniRef90_A0A1G2DUT8,197
UniRef90_A0A1G2DWX6,197
UniRef90_A0A1G2E0G6,197
UniRef90_A0A1G2EQZ3,197
UniRef90_A0A1G2EXP3,197
UniRef90_A0A1G2F2Q0,197
UniRef90_A0A1G2F446,197
UniRef90_A0A1G2FDC0,197
UniRef90_A0A1G2FUV5,197
UniRef90_A0A1G2G6J5,197
UniRef90_A0A1G2GQJ6,197
UniRef90_A0A1G2GTE0,197
UniRef90_A0A1G2GYA2,197
UniRef90_A0A1G2H8L5,197
UniRef90_A0A1G2HEV0,197
UniRef90_A0A1G2HG73,197
UniRef90_A0A1G2HLD6,197
UniRef90_A0A1G2I648,197
UniRef90_A0A1G2KRE3,197
UniRef90_A0A1G2KVN5,197
UniRef90_A0A1G2L7G9,197
UniRef90_A0A1G2LS44,197
UniRef90_A0A1G2LW72,197
UniRef90_A0A1G2M4S7,197
UniRef90_A0A1G2MKG8,197
UniRef90_A0A1G2MS32,197
UniRef90_A0A1G2MY22,197
UniRef90_A0A1G2NB47,197
UniRef90_A0A1G2P1H4,197
UniRef90_A0A1G2PB92,197
UniRef90_A0A1G2PEX1,197
UniRef90_A0A1G2PJM6,197
UniRef90_A0A1G2Q089,197
UniRef90_A0A1G2Q0Q5,197
UniRef90_A0A1G2QC41,197
UniRef90_A0A1G2QJ32,197
UniRef90_A0A1G2QSD8,197
UniRef90_A0A1G2QWK1,197
UniRef90_A0A1G2QY26,197
UniRef90_A0A1G2R8F5,197
UniRef90_A0A1G2RFG6,197
UniRef90_A0A1G2RJB8,197
UniRef90_A0A1G2RLQ2,197
UniRef90_A0A1G2S7P8,197
UniRef90_A0A1G2T2N1,197
UniRef90_A0A1G2U1E7,197
UniRef90_A0A1G2U4Y3,197
UniRef90_A0A1G2V9H8,197
UniRef90_A0A1G2VAW8,197
UniRef90_A0A1G2VGU3,197
UniRef90_A0A1G2VPV7,197
UniRef90_A0A1G2VT15,197
UniRef90_A0A1G2X462,110
UniRef90_A0A1G2X7V6,268
UniRef90_A0A1G2XDM6,31
UniRef90_A0A1G2YAT6,30
UniRef90_A0A1G2YMC6,10
UniRef90_A0A1G2YPD7,31
UniRef90_A0A1G2YQD6,10
UniRef90_A0A1G2YRQ6,10
UniRef90_A0A1G2YUU3,31
UniRef90_A0A1G2Z7N9,13
UniRef90_A0A1G2ZS00,268
UniRef90_A0A1G3A0S5,110
UniRef90_A0A1G3A136,10
UniRef90_A0A1G3A3L8,10
UniRef90_A0A1G3ADX7,13
UniRef90_A0A1G3AHR8,31
UniRef90_A0A1G3B0Q6,268
UniRef90_A0A1G3B6I1,110
UniRef90_A0A1G3BJS6,110
UniRef90_A0A1G3BP48,110
UniRef90_A0A1G3BTK9,110
UniRef90_A0A1G3BTZ4,268
UniRef90_A0A1G3CIW3,268
UniRef90_A0A1G3ESD6,178
UniRef90_A0A1G3H247,58
UniRef90_A0A1G3I082,75
UniRef90_A0A1G3I135,62
UniRef90_A0A1G3I6U1,133
UniRef90_A0A1G3I8G4,62
UniRef90_A0A1G3ILE1,178
UniRef90_A0A1G3IPE8,133
UniRef90_A0A1G3J821,26
UniRef90_A0A1G3L0R3,166
UniRef90_A0A1G3L2A0,166
UniRef90_A0A1G3LD12,166
UniRef90_A0A1G3PNL9,166
UniRef90_A0A1G3Q6P6,114
UniRef90_A0A1G3QG74,114
UniRef90_A0A1G3QNU3,114
UniRef90_A0A1G3QPC5,166
UniRef90_A0A1G3R7D3,166
UniRef90_A0A1G3R8C8,97
UniRef90_A0A1G3RPP2,166
UniRef90_A0A1G3RR56,97
UniRef90_A0A1G3UKH2,275
UniRef90_A0A1G3UMT9,43
UniRef90_A0A1G3UPG6,62
UniRef90_A0A1G3V848,43
UniRef90_A0A1G3V8F4,43
UniRef90_A0A1G3XUG2,79
UniRef90_A0A1G3XV03,19
UniRef90_A0A1G3Y004,37
UniRef90_A0A1G3ZLX0,78
UniRef90_A0A1G3ZN77,68
UniRef90_A0A1G3ZPC3,68
UniRef90_A0A1G4AGE4,8
UniRef90_A0A1G4FL07,302
UniRef90_A0A1G4G9K9,76
UniRef90_A0A1G4GAP1,74
UniRef90_A0A1G4RCA3,153
UniRef90_A0A1G4RQY9,55
UniRef90_A0A1G4T7C1,206
UniRef90_A0A1G4VD32,302
UniRef90_A0A1G4W2B8,170
UniRef90_A0A1G4WAM1,302
UniRef90_A0A1G5BG77,302
UniRef90_A0A1G5EUD3,302
UniRef90_A0A1G5FE13,302
UniRef90_A0A1G5GN22,302
UniRef90_A0A1G5H1T7,43
UniRef90_A0A1G5I219,27
UniRef90_A0A1G5IWQ4,62
UniRef90_A0A1G5L9Z5,302
UniRef90_A0A1G5PC28,75
UniRef90_A0A1G5R0H4,2
UniRef90_A0A1G5R361,178
UniRef90_A0A1G5S782,302
UniRef90_A0A1G5V128,38
UniRef90_A0A1G5WIK9,302
UniRef90_A0A1G5YLC7,22
UniRef90_A0A1G6B927,75
UniRef90_A0A1G6BGQ7,60
UniRef90_A0A1G6BIN9,302
UniRef90_A0A1G6BLC1,121
UniRef90_A0A1G6BSI5,302
UniRef90_A0A1G6E530,121
UniRef90_A0A1G6GGK0,57
UniRef90_A0A1G6GJ80,76
UniRef90_A0A1G6HH61,108
UniRef90_A0A1G6HW11,170
UniRef90_A0A1G6HZ67,184
UniRef90_A0A1G6I641,38
UniRef90_A0A1G6IYY1,170
UniRef90_A0A1G6K8M7,170
UniRef90_A0A1G6LZR9,108
UniRef90_A0A1G6M7E8,165
UniRef90_A0A1G6MAP0,108
UniRef90_A0A1G6NPI2,26
UniRef90_A0A1G6T9N8,197
UniRef90_A0A1G6TVV0,170
UniRef90_A0A1G6UK32,57
UniRef90_A0A1G6UXV1,170
UniRef90_A0A1G6VA70,27
UniRef90_A0A1G6VE83,27
UniRef90_A0A1G6WAS9,62
UniRef90_A0A1G6WZA5,170
UniRef90_A0A1G6X793,57
UniRef90_A0A1G6XFN2,100
UniRef90_A0A1G6YNC7,62
UniRef90_A0A1G6YVL9,263
UniRef90_A0A1G6ZW36,170
UniRef90_A0A1G7AKB4,178
UniRef90_A0A1G7C249,170
UniRef90_A0A1G7DAD2,75
UniRef90_A0A1G7DL29,76
UniRef90_A0A1G7DXG6,75
UniRef90_A0A1G7FGF0,62
UniRef90_A0A1G7GDH0,170
UniRef90_A0A1G7GP82,133
UniRef90_A0A1G7HLH9,227
UniRef90_A0A1G7IVI0,190
UniRef90_A0A1G7KKA1,61
UniRef90_A0A1G7LEP4,75
UniRef90_A0A1G7MMP8,37
UniRef90_A0A1G7MUT2,121
UniRef90_A0A1G7NNC7,100
UniRef90_A0A1G7PXK2,170
UniRef90_A0A1G7SZE8,108
UniRef90_A0A1G7TAD8,278
UniRef90_A0A1G7TP33,76
UniRef90_A0A1G7UGU5,140
UniRef90_A0A1G7V4L7,75
UniRef90_A0A1G7VG04,62
UniRef90_A0A1G8A9A6,227
UniRef90_A0A1G8B805,63
UniRef90_A0A1G8BE51,62
UniRef90_A0A1G8CK74,38
UniRef90_A0A1G8DMC1,33
UniRef90_A0A1G8DWP0,59
UniRef90_A0A1G8E753,219
UniRef90_A0A1G8EK12,65
UniRef90_A0A1G8F167,170
UniRef90_A0A1G8HIC7,108
UniRef90_A0A1G8J771,170
UniRef90_A0A1G8J8I0,100
UniRef90_A0A1G8JE36,170
UniRef90_A0A1G8K590,108
UniRef90_A0A1G8NH60,33
UniRef90_A0A1G8NMM9,178
UniRef90_A0A1G8RIX5,33
UniRef90_A0A1G8T1Z8,302
UniRef90_A0A1G8YQF9,113
UniRef90_A0A1G8YYZ1,213
UniRef90_A0A1G9BKL1,121
UniRef90_A0A1G9D451,108
UniRef90_A0A1G9D9L7,170
UniRef90_A0A1G9DTE5,61
UniRef90_A0A1G9GE14,170
UniRef90_A0A1G9HG75,75
UniRef90_A0A1G9KND2,27
UniRef90_A0A1G9KQ71,170
UniRef90_A0A1G9LFT7,170
UniRef90_A0A1G9M7V7,33
UniRef90_A0A1G9NDU7,86
UniRef90_A0A1G9PVD1,75
UniRef90_A0A1G9Q8Q6,209
UniRef90_A0A1G9QDK7,128
UniRef90_A0A1G9QQ47,100
UniRef90_A0A1G9RE14,100
UniRef90_A0A1G9S6L4,86
UniRef90_A0A1G9T435,37
UniRef90_A0A1G9TRT3,33
UniRef90_A0A1G9UF39,33
UniRef90_A0A1G9ULV1,302
UniRef90_A0A1G9V597,128
UniRef90_A0A1G9VL55,209
UniRef90_A0A1G9VLW6,38
UniRef90_A0A1G9WU40,75
UniRef90_A0A1G9XKV2,302
UniRef90_A0A1G9YL19,211
UniRef90_A0A1G9YXP8,26
UniRef90_A0A1G9Z0I7,170
UniRef90_A0A1G9Z2I8,170
UniRef90_A0A1H0AXB1,33
UniRef90_A0A1H0B545,128
UniRef90_A0A1H0F4B4,108
UniRef90_A0A1H0FCR8,108
UniRef90_A0A1H0GAL6,116
UniRef90_A0A1H0GJ68,121
UniRef90_A0A1H0IWU6,38
UniRef90_A0A1H0J9W4,100
UniRef90_A0A1H0KTG6,0
UniRef90_A0A1H0NX32,170
UniRef90_A0A1H0Q1D1,170
UniRef90_A0A1H0SH85,302
UniRef90_A0A1H0V6P2,170
UniRef90_A0A1H0V9D4,170
UniRef90_A0A1H0VG70,100
UniRef90_A0A1H0WQ67,9
UniRef90_A0A1H0WW71,108
UniRef90_A0A1H0YIP1,170
UniRef90_A0A1H1E1I5,170
UniRef90_A0A1H1EZS9,38
UniRef90_A0A1H1GMG3,227
UniRef90_A0A1H1HDR1,170
UniRef90_A0A1H1I1H9,159
UniRef90_A0A1H1ILB8,75
UniRef90_A0A1H1KMB3,75
UniRef90_A0A1H1KPS6,112
UniRef90_A0A1H1L7A3,60
UniRef90_A0A1H1LVI6,26
UniRef90_A0A1H1LVM1,170
UniRef90_A0A1H1LVT8,68
UniRef90_A0A1H1M7L7,227
UniRef90_A0A1H1MLA9,170
UniRef90_A0A1H1NBC5,37
UniRef90_A0A1H1NM37,60
UniRef90_A0A1H1Q3E0,26
UniRef90_A0A1H1RC99,26
UniRef90_A0A1H1S8P5,170
UniRef90_A0A1H1S9R5,60
UniRef90_A0A1H1SY83,128
UniRef90_A0A1H1TZD2,8
UniRef90_A0A1H1VEA6,170
UniRef90_A0A1H1WDI2,227
UniRef90_A0A1H1WFD7,170
UniRef90_A0A1H1X7I9,100
UniRef90_A0A1H1X935,227
UniRef90_A0A1H1Z4R6,170
UniRef90_A0A1H2AT16,38
UniRef90_A0A1H2B417,57
UniRef90_A0A1H2CVC3,38
UniRef90_A0A1H2DTZ2,68
UniRef90_A0A1H2EJJ3,227
UniRef90_A0A1H2F358,170
UniRef90_A0A1H2FKI9,60
UniRef90_A0A1H2GB04,227
UniRef90_A0A1H2JVU6,227
UniRef90_A0A1H2LEA9,38
UniRef90_A0A1H2MQ56,33
UniRef90_A0A1H2NFI4,227
UniRef90_A0A1H2PWA5,139
UniRef90_A0A1H2Q9G6,60
UniRef90_A0A1H2QDV6,33
UniRef90_A0A1H2RMQ8,302
UniRef90_A0A1H2TTQ5,70
UniRef90_A0A1H2UB75,91
UniRef90_A0A1H2VLW7,26
UniRef90_A0A1H2ZK20,76
UniRef90_A0A1H3AGU8,76
UniRef90_A0A1H3CHM4,26
UniRef90_A0A1H3CHM6,170
UniRef90_A0A1H3DMG1,61
UniRef90_A0A1H3DW42,55
UniRef90_A0A1H3DXI9,102
UniRef90_A0A1H3EKY0,75
UniRef90_A0A1H3GGR7,302
UniRef90_A0A1H3J7L3,170
UniRef90_A0A1H3JKM0,153
UniRef90_A0A1H3KG31,75
UniRef90_A0A1H3LEH7,170
UniRef90_A0A1H3NII4,178
UniRef90_A0A1H3NX94,108
UniRef90_A0A1H3RBZ2,302
UniRef90_A0A1H3SI89,302
UniRef90_A0A1H3TL20,170
UniRef90_A0A1H3UKQ9,108
UniRef90_A0A1H3WC67,302
UniRef90_A0A1H3Y413,233
UniRef90_A0A1H3YEC3,0
UniRef90_A0A1H3ZSB5,26
UniRef90_A0A1H4ASV5,75
UniRef90_A0A1H4AYA7,135
UniRef90_A0A1H4BCS3,140
UniRef90_A0A1H4BFS7,195
UniRef90_A0A1H4BPB7,239
UniRef90_A0A1H4BVI5,33
UniRef90_A0A1H4CMH2,76
UniRef90_A0A1H4CVP0,290
UniRef90_A0A1H4E452,170
UniRef90_A0A1H4ECY3,302
UniRef90_A0A1H4G8U0,170
UniRef90_A0A1H4IZK9,49
UniRef90_A0A1H4JAW4,170
UniRef90_A0A1H4JKI8,75
UniRef90_A0A1H4KSL1,75
UniRef90_A0A1H4M0I3,38
UniRef90_A0A1H4M732,174
UniRef90_A0A1H4MEM6,26
UniRef90_A0A1H4MT67,159
UniRef90_A0A1H4QJV0,46
UniRef90_A0A1H4RXE0,170
UniRef90_A0A1H4X7L1,38
UniRef90_A0A1H4XP57,170
UniRef90_A0A1H5C1R1,170
UniRef90_A0A1H5GI05,46
UniRef90_A0A1H5H3I2,46
UniRef90_A0A1H5MN82,176
UniRef90_A0A1H5P7R6,170
UniRef90_A0A1H5PGM2,26
UniRef90_A0A1H5PL45,112
UniRef90_A0A1H5SFH8,0
UniRef90_A0A1H5SN02,36
UniRef90_A0A1H5V2T7,302
UniRef90_A0A1H5WCI8,22
UniRef90_A0A1H5WL80,37
UniRef90_A0A1H5XDD4,61
UniRef90_A0A1H5XQ01,55
UniRef90_A0A1H5Y0N3,76
UniRef90_A0A1H5YKT8,61
UniRef90_A0A1H5Z2X3,61
UniRef90_A0A1H5ZX03,178
UniRef90_A0A1H6AVD1,75
UniRef90_A0A1H6B503,219
UniRef90_A0A1H6BBL1,33
UniRef90_A0A1H6BDZ2,95
UniRef90_A0A1H6BLB5,95
UniRef90_A0A1H6BUC4,38
UniRef90_A0A1H6BW73,61
UniRef90_A0A1H6FE69,178
UniRef90_A0A1H6FLN7,132
UniRef90_A0A1H6GIV1,38
UniRef90_A0A1H6KUW7,76
UniRef90_A0A1H6SL18,227
UniRef90_A0A1H6SR13,302
UniRef90_A0A1H6UF51,178
UniRef90_A0A1H6VQ44,113
UniRef90_A0A1H6WA57,55
UniRef90_A0A1H6WSL1,170
UniRef90_A0A1H6YIY1,22
UniRef90_A0A1H6YL17,128
UniRef90_A0A1H7D5R1,33
UniRef90_A0A1H7G7T5,209
UniRef90_A0A1H7GH74,2
UniRef90_A0A1H7IH55,302
UniRef90_A0A1H7ITQ4,33
UniRef90_A0A1H7JP84,170
UniRef90_A0A1H7K784,116
UniRef90_A0A1H7PMY2,170
UniRef90_A0A1H7QGJ9,178
UniRef90_A0A1H7U516,121
UniRef90_A0A1H7UDY2,121
UniRef90_A0A1H7VEP7,239
UniRef90_A0A1H7XCB1,244
UniRef90_A0A1H7YXR4,100
UniRef90_A0A1H7Z4B9,43
UniRef90_A0A1H8AHP3,170
UniRef90_A0A1H8B7V7,65
UniRef90_A0A1H8BBM1,116
UniRef90_A0A1H8C464,108
UniRef90_A0A1H8EBZ5,65
UniRef90_A0A1H8FSI2,108
UniRef90_A0A1H8G8P2,100
UniRef90_A0A1H8GKG9,170
UniRef90_A0A1H8GRS3,178
UniRef90_A0A1H8HWV1,108
UniRef90_A0A1H8J2J6,302
UniRef90_A0A1H8M788,38
UniRef90_A0A1H8MDF7,108
UniRef90_A0A1H8MTS2,75
UniRef90_A0A1H8R8S6,26
UniRef90_A0A1H8RKA4,170
UniRef90_A0A1H8SCT2,108
UniRef90_A0A1H8SQ22,2
UniRef90_A0A1H8VWB9,178
UniRef90_A0A1H8WA17,75
UniRef90_A0A1H8WQ41,57
UniRef90_A0A1H8XIW8,100
UniRef90_A0A1H8XJZ8,100
UniRef90_A0A1H8XQW5,170
UniRef90_A0A1H8YGJ3,62
UniRef90_A0A1H9A9P8,302
UniRef90_A0A1H9AN98,234
UniRef90_A0A1H9C3R2,108
UniRef90_A0A1H9C539,302
UniRef90_A0A1H9CKF3,166
UniRef90_A0A1H9DX58,11
UniRef90_A0A1H9G903,97
UniRef90_A0A1H9GN75,38
UniRef90_A0A1H9GQI5,76
UniRef90_A0A1H9JYW9,278
UniRef90_A0A1H9KQS7,75
UniRef90_A0A1H9LT47,170
UniRef90_A0A1H9M3M8,100
UniRef90_A0A1H9N883,57
UniRef90_A0A1H9PTS6,108
UniRef90_A0A1H9Q2K5,26
UniRef90_A0A1H9RB48,128
UniRef90_A0A1H9RVU5,170
UniRef90_A0A1H9RWD1,178
UniRef90_A0A1H9SG18,108
UniRef90_A0A1H9TB60,170
UniRef90_A0A1H9WGH7,302
UniRef90_A0A1H9WT68,38
UniRef90_A0A1H9XAD2,75
UniRef90_A0A1H9XUP7,170
UniRef90_A0A1H9Y2I9,102
UniRef90_A0A1I0BUV3,302
UniRef90_A0A1I0C521,29
UniRef90_A0A1I0CHX4,290
UniRef90_A0A1I0CU83,70
UniRef90_A0A1I0D6Q4,221
UniRef90_A0A1I0D6R7,70
UniRef90_A0A1I0DZM0,121
UniRef90_A0A1I0EWN0,60
UniRef90_A0A1I0I8F6,302
UniRef90_A0A1I0IU92,108
UniRef90_A0A1I0MGQ5,63
UniRef90_A0A1I0N5L1,26
UniRef90_A0A1I0P591,302
UniRef90_A0A1I0PZX8,209
UniRef90_A0A1I0QKY2,239
UniRef90_A0A1I0SBR0,239
UniRef90_A0A1I0X8A4,170
UniRef90_A0A1I0XM63,170
UniRef90_A0A1I0Y3M7,27
UniRef90_A0A1I0YYF5,302
UniRef90_A0A1I0YZ60,170
UniRef90_A0A1I1B340,302
UniRef90_A0A1I1D0N1,166
UniRef90_A0A1I1E4S3,38
UniRef90_A0A1I1EHX9,61
UniRef90_A0A1I1G120,33
UniRef90_A0A1I1JER1,170
UniRef90_A0A1I1JY70,209
UniRef90_A0A1I1KH67,170
UniRef90_A0A1I1NDK4,2
UniRef90_A0A1I1QFZ4,121
UniRef90_A0A1I1TLB4,108
UniRef90_A0A1I1USU6,26
UniRef90_A0A1I1V271,76
UniRef90_A0A1I1WK08,178
UniRef90_A0A1I1WLQ1,60
UniRef90_A0A1I1X6S8,128
UniRef90_A0A1I1X7B2,239
UniRef90_A0A1I1ZF81,302
UniRef90_A0A1I2ABB6,282
UniRef90_A0A1I2CQ49,26
UniRef90_A0A1I2D3E3,170
UniRef90_A0A1I2DBI3,38
UniRef90_A0A1I2EYS4,57
UniRef90_A0A1I2FF25,44
UniRef90_A0A1I2GQ47,209
UniRef90_A0A1I2HBU4,282
UniRef90_A0A1I2IML5,62
UniRef90_A0A1I2N575,91
UniRef90_A0A1I2PNU5,128
UniRef90_A0A1I2Q6Q7,108
UniRef90_A0A1I2Q9S1,302
UniRef90_A0A1I2QBE8,135
UniRef90_A0A1I2TC78,22
UniRef90_A0A1I2UDD8,278
UniRef90_A0A1I2VVA4,57
UniRef90_A0A1I2Y6V4,42
UniRef90_A0A1I2ZP33,128
UniRef90_A0A1I3B6A1,108
UniRef90_A0A1I3B9C4,31
UniRef90_A0A1I3CZB8,33
UniRef90_A0A1I3EP63,75
UniRef90_A0A1I3HYU4,170
UniRef90_A0A1I3IWW4,116
UniRef90_A0A1I3MAT8,76
UniRef90_A0A1I3N8N5,97
UniRef90_A0A1I3P2M3,170
UniRef90_A0A1I3QTJ1,108
UniRef90_A0A1I3SS76,75
UniRef90_A0A1I3THF3,27
UniRef90_A0A1I3V602,241
UniRef90_A0A1I3WYD9,75
UniRef90_A0A1I3YMA8,170
UniRef90_A0A1I4BZ95,75
UniRef90_A0A1I4CC46,302
UniRef90_A0A1I4DC65,61
UniRef90_A0A1I4GR18,178
UniRef90_A0A1I4H8I3,27
UniRef90_A0A1I4HGV3,206
UniRef90_A0A1I4IPD1,61
UniRef90_A0A1I4MW33,37
UniRef90_A0A1I4QE14,108
UniRef90_A0A1I4QPE0,60
UniRef90_A0A1I4REA9,178
UniRef90_A0A1I4RUG5,170
UniRef90_A0A1I4SD54,26
UniRef90_A0A1I4T831,60
UniRef90_A0A1I4WCS0,62
UniRef90_A0A1I4WRH5,75
UniRef90_A0A1I4YJQ0,170
UniRef90_A0A1I4ZJC1,290
UniRef90_A0A1I5B2T5,178
UniRef90_A0A1I5BPK0,26
UniRef90_A0A1I5CR26,290
UniRef90_A0A1I5DRU3,170
UniRef90_A0A1I5DW57,139
UniRef90_A0A1I5EZJ9,302
UniRef90_A0A1I5F7J9,178
UniRef90_A0A1I5HC10,302
UniRef90_A0A1I5IWJ7,22
UniRef90_A0A1I5K599,227
UniRef90_A0A1I5N8D7,94
UniRef90_A0A1I5N998,75
UniRef90_A0A1I5RXB0,76
UniRef90_A0A1I5VUY9,206
UniRef90_A0A1I5W3X2,302
UniRef90_A0A1I5WGR9,302
UniRef90_A0A1I5WIF8,75
UniRef90_A0A1I5WKY7,209
UniRef90_A0A1I5X156,26
UniRef90_A0A1I5XN09,7
UniRef90_A0A1I5XPR4,42
UniRef90_A0A1I5Y9R6,108
UniRef90_A0A1I5YCE3,227
UniRef90_A0A1I5YIK8,302
UniRef90_A0A1I5ZUL5,61
UniRef90_A0A1I6A4M3,170
UniRef90_A0A1I6AK67,60
UniRef90_A0A1I6EKG6,290
UniRef90_A0A1I6H9Z1,60
UniRef90_A0A1I6I3T8,75
UniRef90_A0A1I6MJG3,170
UniRef90_A0A1I6MZR7,37
UniRef90_A0A1I6PQX2,27
UniRef90_A0A1I6PXE6,170
UniRef90_A0A1I6T7D7,108
UniRef90_A0A1I6TQP0,108
UniRef90_A0A1I6YE52,302
UniRef90_A0A1I7DVD8,22
UniRef90_A0A1I7HUB4,302
UniRef90_A0A1I7I680,108
UniRef90_A0A1I7I7Z8,302
UniRef90_A0A1I7J1Z3,91
UniRef90_A0A1I7KAV2,33
UniRef90_A0A1I7MDT1,38
UniRef90_A0A1I7NA31,26
UniRef90_A0A1I7NDP6,112
UniRef90_A0A1I7NIW0,112
UniRef90_A0A1I9Y3F8,139
